OPE ID,School,State,SchoolType,Recipients,LoansOriginated,FundsOriginated,TotalDisbursements,FundsDisbursed
002415,MISSISSIPPI COLLEGE,MS,Private-Nonprofit,2336,2383,22538452,2383,11432750
002396,ALCORN STATE UNIVERSITY,MS,Public,3627,3781,22100441,3781,11067086
002403,DELTA STATE UNIVERSITY,MS,Public,2260,2393,15414321,2435,8416446
002407,HINDS COMMUNITY COLLEGE,MS,Public,3965,3982,14198919,3984,3668372
002417,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,MS,Public,2431,2431,9829810,2433,4942220
002422,MISSISSIPPI UNIVERSITY FOR WOMEN,MS,Public,1608,1647,9235922,1647,4510333
002424,MISSISSIPPI VALLEY STATE UNIVERSITY,MS,Public,1357,1374,8751191,1374,4366521
002430,PEARL RIVER COMMUNITY COLLEGE,MS,Public,1621,1621,6810470,1621,3360841
002414,MILLSAPS COLLEGE,MS,Private-Nonprofit,800,801,5134516,801,2647596
002426,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,MS,Public,685,689,2793015,689,1396223
002398,BLUE MOUNTAIN COLLEGE,MS,Private-Nonprofit,526,532,2721627,532,1299142
002427,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,MS,Public,710,727,2492271,727,1248280
002439,TOUGALOO COLLEGE,MS,Private-Nonprofit,502,502,2105052,506,1055878
002433,RUST COLLEGE,MS,Private-Nonprofit,370,370,1440835,472,720498
002402,COPIAH-LINCOLN COMMUNITY COLLEGE,MS,Public,290,290,896104,290,442021
002516,UNIVERSITY OF MISSOURI - COLUMBIA,MO,Public,15291,15884,140585397,15884,72524470
002482,MARYVILLE UNIVERSITY OF SAINT LOUIS,MO,Private-Nonprofit,9170,9298,101260639,9298,39436944
002474,KANSAS CITY UNIVERSITY OF MEDICINE AND BIOSCIENCES,MO,Private-Nonprofit,2629,2734,91084798,2734,45732325
002518,UNIVERSITY OF MISSOURI - KANSAS CITY,MO,Public,7176,7628,83164518,7628,42473459
002506,SAINT LOUIS UNIVERSITY,MO,Private-Nonprofit,7518,7611,82743004,7611,42689214
002503,MISSOURI STATE UNIVERSITY,MO,Public,10714,10883,61180230,10883,31668258
002520,WASHINGTON UNIVERSITY IN ST. LOUIS,MO,Private-Nonprofit,3906,4124,48624267,4175,27330903
002480,LINDENWOOD UNIVERSITY,MO,Private-Nonprofit,5535,5535,45355759,5538,18506955
002519,UNIVERSITY OF MISSOURI - SAINT LOUIS,MO,Public,5047,5232,39447952,5232,20574558
002496,NORTHWEST MISSOURI STATE UNIVERSITY,MO,Public,5432,5726,32109160,5726,15417239
002501,SOUTHEAST MISSOURI STATE UNIVERSITY,MO,Public,5864,6113,30774752,6113,15882660
002498,PARK UNIVERSITY,MO,Private-Nonprofit,4311,4375,29469965,4378,8435155
002454,UNIVERSITY OF CENTRAL MISSOURI,MO,Public,5071,5343,28706191,5359,14754965
002517,MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,MO,Public,4141,4274,26978189,4278,13822646
002456,COLUMBIA COLLEGE,MO,Private-Nonprofit,5129,5301,26904559,5845,14388946
002521,WEBSTER UNIVERSITY,MO,Private-Nonprofit,3319,3381,24143555,3381,19680908
002502,SOUTHWEST BAPTIST UNIVERSITY,MO,Private-Nonprofit,2367,2454,17359854,2454,9154072
002499,ROCKHURST UNIVERSITY,MO,Private-Nonprofit,2071,2099,17331113,2240,9095008
004703,LOGAN UNIVERSITY,MO,Private-Nonprofit,863,883,16600057,883,8486086
002453,CENTRAL METHODIST UNIVERSITY,MO,Private-Nonprofit,2767,2827,14053928,2929,5344321
007540,MISSOURI BAPTIST UNIVERSITY,MO,Private-Nonprofit,1683,1700,12829183,1700,5573036
002488,MISSOURI SOUTHERN STATE UNIVERSITY,MO,Public,2975,3103,12802930,3103,6852588
002490,MISSOURI WESTERN STATE UNIVERSITY,MO,Public,2376,2488,10826073,2488,5436123
002461,DRURY UNIVERSITY,MO,Private-Nonprofit,2105,2122,10503739,2122,5432705
002463,EVANGEL UNIVERSITY,MO,Private-Nonprofit,1986,2008,10485248,2008,4904411
002504,UNIVERSITY OF HEALTH SCIENCES AND PHARMACY IN ST. LOUIS,MO,Private-Nonprofit,653,669,9698372,669,4968356
002495,TRUMAN STATE UNIVERSITY,MO,Public,2111,2157,9649676,2157,5099319
030830,OZARKS TECHNICAL COMMUNITY COLLEGE,MO,Public,2221,2345,8738227,2345,4368437
002449,AVILA UNIVERSITY,MO,Private-Nonprofit,1330,1345,7987388,1345,3872830
002460,CULVER-STOCKTON COLLEGE,MO,Private-Nonprofit,1316,1394,6653038,1394,3330553
020682,COX COLLEGE,MO,Private-Nonprofit,859,859,6590149,859,3543373
002479,LINCOLN UNIVERSITY,MO,Public,1305,1396,6209933,1396,3167579
002512,STEPHENS COLLEGE,MO,Private-Nonprofit,728,746,6059763,746,3135321
002489,MISSOURI VALLEY COLLEGE,MO,Private-Nonprofit,1344,1344,5916647,1361,2982599
002525,WILLIAM WOODS UNIVERSITY,MO,Private-Nonprofit,1234,1238,5664480,1240,3832907
002473,KANSAS CITY ART INSTITUTE,MO,Private-Nonprofit,1006,1027,5572942,1028,2827771
002466,HARRIS - STOWE STATE UNIVERSITY,MO,Public,1356,1505,5425644,1505,2713068
002523,WESTMINSTER COLLEGE,MO,Private-Nonprofit,820,870,4359934,876,2225387
004711,STATE TECHNICAL COLLEGE OF MISSOURI,MO,Public,1018,1024,4049527,1024,2090801
002484,METROPOLITAN COMMUNITY COLLEGE,MO,Public,817,837,3677655,837,1844720
001901,ALLEN COUNTY COMMUNITY COLLEGE,KS,Public,358,358,1104602,358,552506
002485,MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,MO,Private-Nonprofit,461,461,3570934,464,2050544
012500,RANKEN TECHNICAL COLLEGE,MO,Private-Nonprofit,825,849,3288996,849,1600960
002524,WILLIAM JEWELL COLLEGE,MO,Private-Nonprofit,618,620,3248717,620,1643325
002471,SAINT LOUIS COMMUNITY COLLEGE,MO,Public,903,903,2842024,912,1416415
002491,MOBERLY AREA COMMUNITY COLLEGE,MO,Public,649,658,2581567,674,1310618
009089,HANNIBAL - LAGRANGE UNIVERSITY,MO,Private-Nonprofit,517,521,2533942,521,1301027
008080,STATE FAIR COMMUNITY COLLEGE,MO,Public,606,645,2457875,764,779736
023616,CONCORDE CAREER COLLEGE,MO,Proprietary,446,449,2191454,503,991569
006389,GOLDFARB SCHOOL OF NURSING AT BARNES-JEWISH COLLEGE,MO,Private-Nonprofit,281,283,1813375,283,923643
002514,NORTH CENTRAL MISSOURI COLLEGE,MO,Public,459,460,1789392,460,856770
002468,JEFFERSON COLLEGE,MO,Public,465,480,1697603,480,847582
041637,BITTERROOT SCHOOL OF COSMETOLOGY,MT,Proprietary,4,4,15000,4,7500
007900,BUTTE ACADEMY OF BEAUTY CULTURE,MT,Proprietary,9,9,29750,9,14875
041877,CREVIER'S SCHOOL OF COSMETOLOGY,MT,Proprietary,9,9,34556,9,17278
042499,YELLOWSTONE CHRISTIAN COLLEGE,MT,Private-Nonprofit,31,33,105021,33,52514
037634,BOLD BEAUTY ACADEMY,MT,Proprietary,43,43,140949,51,76056
041641,MONTANA ACADEMY OF SALONS,MT,Proprietary,37,39,141299,51,88184
002529,DAWSON COMMUNITY COLLEGE,MT,Public,96,97,385882,100,198097
002528,MILES COMMUNITY COLLEGE,MT,Public,183,188,838801,188,421791
006777,FLATHEAD VALLEY COMMUNITY COLLEGE,MT,Public,227,232,900088,232,441490
007570,HELENA COLLEGE UNIVERSITY OF MONTANA,MT,Public,407,428,1891421,428,505992
002533,MONTANA STATE UNIVERSITY - NORTHERN,MT,Public,515,527,2500280,527,1217951
002542,CREIGHTON UNIVERSITY,NE,Private-Nonprofit,6059,6100,100157809,6108,50088987
002565,UNIVERSITY OF NEBRASKA,NE,Public,11695,12202,77559638,12202,41041869
006895,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,Public,2610,2666,51780692,2666,25129998
009743,BELLEVUE UNIVERSITY,NE,Private-Nonprofit,3831,3867,37350195,3867,11633538
002554,UNIVERSITY OF NEBRASKA AT OMAHA,NE,Public,5837,5978,35083502,5978,18126075
002551,UNIVERSITY OF NEBRASKA - KEARNEY,NE,Public,2951,3059,17575978,3059,9137095
002566,WAYNE STATE COLLEGE,NE,Public,2563,2692,13604039,2692,6950044
002540,COLLEGE OF SAINT MARY,NE,Private-Nonprofit,1125,1137,13114464,1137,5553085
002544,DOANE UNIVERSITY,NE,Private-Nonprofit,1671,1671,10857343,1671,4541475
002555,NEBRASKA WESLEYAN UNIVERSITY,NE,Private-Nonprofit,1936,1950,10597964,1952,5483302
025083,SOUTHEAST COMMUNITY COLLEGE,NE,Public,2152,2160,8631256,2160,3233104
002541,CONCORDIA UNIVERSITY,NE,Private-Nonprofit,1507,1507,8377565,1507,4117347
009862,CLARKSON COLLEGE,NE,Private-Nonprofit,901,906,7884321,906,3568011
002553,MIDLAND UNIVERSITY,NE,Private-Nonprofit,1338,1362,7571002,1365,3754573
006404,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,NE,Private-Nonprofit,1219,1238,7178532,1238,4339888
002539,CHADRON STATE COLLEGE,NE,Public,1326,1453,7097058,1453,3750647
002559,PERU STATE COLLEGE,NE,Public,1246,1301,6409413,1301,3319500
002569,UNIVERSITY OF NEVADA - LAS VEGAS,NV,Public,12366,12591,118653748,12625,58739885
002568,"UNIVERSITY OF NEVADA , RENO",NV,Public,8473,9041,64795734,9044,33213942
002580,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,Private-Nonprofit,31987,32016,163232335,32016,46638803
002589,UNIVERSITY OF NEW HAMPSHIRE,NH,Public,14614,15077,84904818,15079,43278073
002591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,NH,Public,5153,5157,25761856,5157,13231421
002575,FRANKLIN PIERCE UNIVERSITY,NH,Private-Nonprofit,2428,2486,24807310,2487,9589186
002573,DARTMOUTH COLLEGE,NH,Private-Nonprofit,1318,1356,21132753,1390,8834496
002590,KEENE STATE COLLEGE,NH,Public,3905,3941,19752683,3956,10060992
002579,NEW ENGLAND COLLEGE,NH,Private-Nonprofit,1889,1893,12254372,1903,5981342
002587,SAINT ANSELM COLLEGE,NH,Private-Nonprofit,2214,2225,11097436,2225,5679489
002586,RIVIER UNIVERSITY,NH,Private-Nonprofit,1671,1745,10679418,1745,5575630
002572,COLBY-SAWYER COLLEGE,NH,Private-Nonprofit,1217,1239,6557841,1239,3297935
002629,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,Public,34679,34860,308751556,35034,154497592
002609,ROWAN UNIVERSITY,NJ,Public,13793,13879,108534538,13880,55177011
002632,SETON HALL UNIVERSITY,NJ,Private-Nonprofit,5888,5953,64944598,5954,32860823
002617,MONTCLAIR STATE UNIVERSITY,NJ,Public,12579,12607,63783841,12607,39538820
002616,MONMOUTH UNIVERSITY,NJ,Private-Nonprofit,5664,5745,43359093,6185,24883860
002607,FAIRLEIGH DICKINSON UNIVERSITY,NJ,Private-Nonprofit,4803,4895,37938340,4895,19535715
002621,NEW JERSEY INSTITUTE OF TECHNOLOGY,NJ,Public,4742,4802,28133093,4804,15492751
002642,COLLEGE OF NEW JERSEY (THE),NJ,Public,5048,5103,25714440,5103,13123247
002639,STEVENS INSTITUTE OF TECHNOLOGY,NJ,Private-Nonprofit,3706,3725,25124766,3725,12980462
002628,RIDER UNIVERSITY,NJ,Private-Nonprofit,3837,3838,23684447,4131,11966973
002613,NEW JERSEY CITY UNIVERSITY,NJ,Public,2818,2839,17860630,2839,9053111
042933,HACKENSACK MERIDIAN SCHOOL OF MEDICINE,NJ,Private-Nonprofit,291,296,11363922,298,5673213
021922,THOMAS EDISON STATE UNIVERSITY,NJ,Public,1667,1668,11176222,1715,4184736
002608,GEORGIAN COURT UNIVERSITY,NJ,Private-Nonprofit,1793,1841,10972267,1841,5422799
002610,FELICIAN UNIVERSITY,NJ,Private-Nonprofit,1609,1609,8980239,1609,4354270
041341,JERSEY COLLEGE,NJ,Proprietary,1608,1634,7175217,1839,3066791
002600,SAINT ELIZABETH UNIVERSITY,NJ,Private-Nonprofit,1091,1091,6990278,1091,3663053
002603,DREW UNIVERSITY,NJ,Private-Nonprofit,1214,1216,6513469,1216,3451547
002598,CALDWELL UNIVERSITY,NJ,Private-Nonprofit,1178,1178,6213785,1178,3184922
002599,CENTENARY UNIVERSITY,NJ,Private-Nonprofit,919,927,5699617,928,2579338
012461,LINCOLN TECHNICAL INSTITUTE,NJ,Proprietary,1372,1510,4916003,1716,2608403
008404,BROOKDALE COMMUNITY COLLEGE,NJ,Public,1181,1181,4648493,1181,2430844
002643,UNION COUNTY COLLEGE,NJ,Public,844,847,3395082,847,1999558
002657,NEW MEXICO STATE UNIVERSITY,NM,Public,5697,5755,30143333,5755,15206966
002651,EASTERN NEW MEXICO UNIVERSITY,NM,Public,1548,1569,11572300,1569,5788507
002664,WESTERN NEW MEXICO UNIVERSITY,NM,Public,1308,1308,9402241,1314,4701598
002653,NEW MEXICO HIGHLANDS UNIVERSITY,NM,Public,769,821,6812114,821,3421903
002650,UNIVERSITY OF THE SOUTHWEST,NM,Private-Nonprofit,615,621,6578257,621,1620048
004742,CENTRAL NEW MEXICO COMMUNITY COLLEGE,NM,Public,697,697,2702124,700,931583
002654,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,Public,540,541,2551541,541,1382480
030761,SOUTHWESTERN COLLEGE,NM,Private-Nonprofit,117,117,2140667,126,670683
002093,SAINT JOHN'S COLLEGE,NM,Private-Nonprofit,249,250,1756565,250,820217
002660,SAN JUAN COLLEGE,NM,Public,360,365,1265213,365,632792
002785,NEW YORK UNIVERSITY,NY,Private-Nonprofit,23268,24035,405470421,24035,219889716
002707,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,NY,Private-Nonprofit,7214,7454,194897804,7524,99917536
002837,STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,Public,16295,16729,150611444,16773,76819419
003329,PENNSYLVANIA STATE UNIVERSITY (THE),PA,Public,59280,60447,387508772,60447,198156685
010142,TOURO COLLEGE,NY,Private-Nonprofit,5145,5304,132077314,5448,68401425
002722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,NY,Private-Nonprofit,10090,10352,129240407,10352,66158756
002823,SAINT JOHN'S UNIVERSITY,NY,Private-Nonprofit,10158,10357,121385600,10357,61256021
002782,NEW YORK INSTITUTE OF TECHNOLOGY,NY,Private-Nonprofit,4760,4902,101340402,4902,51860450
002882,SYRACUSE UNIVERSITY,NY,Private-Nonprofit,12384,12457,97172423,12603,54711072
002838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK,NY,Public,10279,10658,95485015,10658,48617246
002732,HOFSTRA UNIVERSITY,NY,Private-Nonprofit,7137,7312,91481707,7312,50764449
002711,CORNELL UNIVERSITY,NY,Private-Nonprofit,5206,5331,88221059,5374,47429019
002791,PACE UNIVERSITY,NY,Private-Nonprofit,8027,8304,80945023,8304,44932040
002751,LONG ISLAND UNIVERSITY,NY,Private-Nonprofit,5122,5197,75205081,5197,37625023
002806,ROCHESTER INSTITUTE OF TECHNOLOGY,NY,Private-Nonprofit,11491,11685,65980407,11685,34175330
002836,BINGHAMTON UNIVERSITY,NY,Public,9559,10024,63922551,10066,32643455
002835,STATE UNIVERSITY OF NEW YORK AT ALBANY,NY,Public,8749,8916,53469091,8916,27074775
002894,UNIVERSITY OF ROCHESTER,NY,Private-Nonprofit,4309,4404,47070488,4405,23990297
003979,"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",NY,Private-Nonprofit,1665,1782,36841559,1791,18310074
002839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER,NY,Public,1145,1192,34589656,1192,18270375
002843,SUNY COLLEGE AT CORTLAND,NY,Public,6650,6658,33261358,6691,17104358
020662,"NEW SCHOOL, THE",NY,Private-Nonprofit,3094,3095,32451637,3103,16451574
002689,CUNY HUNTER COLLEGE,NY,Public,2495,2545,30400132,2787,15694796
002677,BROOKLYN LAW SCHOOL,NY,Private-Nonprofit,1205,1205,29822342,1227,15283275
002841,STATE UNIVERSITY OF NEW YORK COLLEGE AT BROCKPORT,NY,Public,5325,5621,29481131,5621,14997253
002765,MARIST COLLEGE,NY,Private-Nonprofit,4139,4194,29102646,4195,15130501
002903,YESHIVA UNIVERSITY,NY,Private-Nonprofit,1587,1644,28971804,1647,14885546
002775,MOLLOY COLLEGE,NY,Private-Nonprofit,3743,3787,28347209,3787,14382499
002848,STATE UNIVERSITY OF NEW YORK AT OSWEGO,NY,Public,5117,5254,28198747,5275,14604142
002821,ST JOHN FISHER COLLEGE,NY,Private-Nonprofit,3676,3701,27356642,3711,14042452
002798,PRATT INSTITUTE,NY,Private-Nonprofit,2228,2251,27089496,2251,14309674
002772,MERCY COLLEGE,NY,Private-Nonprofit,3241,3247,26952058,3247,12493219
002784,NEW YORK MEDICAL COLLEGE,NY,Private-Nonprofit,849,895,26626162,895,13362978
002783,NEW YORK LAW SCHOOL,NY,Private-Nonprofit,1101,1185,25549840,1186,12975802
002887,ALBANY MEDICAL COLLEGE,NY,Private-Nonprofit,772,824,25293181,824,12597969
002739,ITHACA COLLEGE,NY,Private-Nonprofit,4033,4041,24899094,4041,12479599
002847,"STATE UNIVERSITY OF NEW YORK, COLLEGE AT ONEONTA",NY,Public,5173,5178,24835540,5199,12698993
002842,SUNY COLLEGE AT BUFFALO,NY,Public,4712,4790,23690607,4790,12023188
002758,MANHATTAN COLLEGE,NY,Private-Nonprofit,3279,3371,23381989,3441,11990404
002678,BRYANT & STRATTON COLLEGE,NY,Proprietary,5506,5506,22841145,5899,11723120
007536,COSUMNES RIVER COLLEGE,CA,Public,399,401,1828871,401,915471
010286,SUNY EMPIRE STATE COLLEGE,NY,Public,3825,3878,22659546,3879,11440141
002849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,NY,Public,4335,4421,22360891,4434,11378414
002803,RENSSELAER POLYTECHNIC INSTITUTE,NY,Private-Nonprofit,4064,4116,21244440,4117,11155905
002779,NAZARETH COLLEGE OF ROCHESTER,NY,Private-Nonprofit,3034,3060,21002569,3061,10696292
002883,UTICA COLLEGE- UTICA,NY,Private-Nonprofit,3145,3189,20220045,3189,10493839
002699,CLARKSON UNIVERSITY,NY,Private-Nonprofit,3491,3648,20152391,3648,10293408
002825,SAINT JOSEPH'S COLLEGE,NY,Private-Nonprofit,3232,3290,20086461,3293,10585581
002855,STATE UNIVERSITY OF NEW YORK COLLEGE OF TECHNOLOGY AT CANTON,NY,Public,3925,3927,20014890,3931,10265478
002846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NY,Public,3504,3624,19633820,3625,10050519
007273,CUNY BERNARD M. BARUCH COLLEGE,NY,Public,1891,1987,19630357,2163,10247932
002866,FASHION INSTITUTE OF TECHNOLOGY,NY,Public,3265,3293,19128563,3294,10107915
002854,SUNY COLLEGE OF TECHNOLOGY AT ALFRED,NY,Public,4186,4207,18667252,4207,9598732
002844,SUNY AT FREDONIA,NY,Public,4022,4086,18346041,4086,9279539
002840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY,NY,Public,806,827,17839006,830,8791060
002816,SIENA COLLEGE,NY,Private-Nonprofit,3374,3375,17518904,3387,8934238
002712,D'YOUVILLE COLLEGE,NY,Private-Nonprofit,1697,1702,17479520,1702,8926846
002748,LE MOYNE COLLEGE,NY,Private-Nonprofit,2889,2912,16650995,2931,9011620
002737,IONA COLLEGE,NY,Private-Nonprofit,1984,2040,15182286,2040,7708987
002705,COLLEGE OF SAINT ROSE,NY,Private-Nonprofit,2511,2555,14962645,2555,7776655
002788,NIAGARA UNIVERSITY,NY,Private-Nonprofit,2468,2499,13694050,2499,7123862
007026,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,Private-Nonprofit,464,526,13331522,578,6803398
007304,CULINARY INSTITUTE OF AMERICA,NY,Private-Nonprofit,2535,2574,12694233,2574,8148569
007022,CUNY LEHMAN COLLEGE,NY,Public,1517,1550,12529744,1936,6899407
002681,CANISIUS COLLEGE,NY,Private-Nonprofit,1942,1968,12438667,1976,6489257
002859,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT MORRISVILLE,NY,Public,2392,2392,12377262,2431,6183437
002693,CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,NY,Public,1041,1050,12246932,1147,6402186
002817,ST. BONAVENTURE UNIVERSITY,NY,Private-Nonprofit,2306,2358,12129643,2358,6421846
002845,SUNY COLLEGE AT GENESEO,NY,Public,2475,2531,11945862,2534,6056536
002713,DOMINICAN COLLEGE OF BLAUVELT,NY,Private-Nonprofit,1882,1938,11698611,1938,5345864
004765,CUNY GRADUATE SCHOOL & UNIVERSITY CENTER,NY,Public,706,747,11616889,819,6112031
002687,CUNY BROOKLYN COLLEGE,NY,Public,1670,1763,11495407,2260,6714410
006791,SUNY COLLEGE AT PURCHASE,NY,Public,1980,2007,11371215,2007,5847577
009929,SUNY COLLEGE OF OPTOMETRY,NY,Public,343,345,11138220,345,5571331
002850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,NY,Public,2363,2403,11108084,2403,5687747
002885,ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,NY,Private-Nonprofit,1104,1108,11057819,1108,5532553
002778,MOUNT SAINT MARY COLLEGE,NY,Private-Nonprofit,1596,1605,11016341,1605,5541354
002668,ALFRED UNIVERSITY,NY,Private-Nonprofit,1801,1805,10874891,1808,5723753
002805,ROBERTS WESLEYAN COLLEGE,NY,Private-Nonprofit,1529,1547,10868009,1568,5653722
031913,CUNY SCHOOL OF LAW '(THE)',NY,Public,613,628,10847883,636,5455140
002744,KEUKA COLLEGE,NY,Private-Nonprofit,1858,1876,10720638,1876,5618417
042797,ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,Private-Nonprofit,300,313,10461859,313,5228440
002810,RUSSELL SAGE COLLEGE,NY,Private-Nonprofit,1742,1747,10362998,1747,5446885
002857,SUNY COLLEGE OF TECHNOLOGY AT DELHI,NY,Public,2108,2117,10283990,2117,5220372
002671,BARD COLLEGE,NY,Private-Nonprofit,1672,1749,10087865,1751,5225422
002690,CUNY QUEENS COLLEGE,NY,Public,1447,1467,10085066,1678,5468064
002731,HOBART AND WILLIAM SMITH COLLEGES,NY,Private-Nonprofit,1828,1829,9647558,1829,4894690
002703,COLLEGE OF MOUNT SAINT VINCENT,NY,Private-Nonprofit,1748,1765,9646075,1765,4926774
002868,HUDSON VALLEY COMMUNITY COLLEGE,NY,Public,2423,2458,9465282,2461,2409773
002899,WAGNER COLLEGE,NY,Private-Nonprofit,1367,1376,9112692,1391,4840693
002856,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT COBLESKILL,NY,Public,1774,1797,9078590,1799,4528078
002688,CITY COLLEGE OF NEW YORK - CUNY,NY,Public,823,835,9074668,920,5024004
002886,ALBANY LAW SCHOOL OF UNION UNIVERSITY,NY,Private-Nonprofit,488,488,8824204,490,4420092
002813,SARAH LAWRENCE COLLEGE,NY,Private-Nonprofit,1254,1257,8813995,1257,4553914
002777,MEDAILLE COLLEGE,NY,Private-Nonprofit,1554,1595,8791726,1596,4501696
011678,STATE UNIVERSITY OF NEW YORK POLYTECHNIC INSTITUTE,NY,Public,1360,1390,8603272,2764,4303893
002760,MANHATTANVILLE COLLEGE,NY,Private-Nonprofit,1178,1178,8085112,1178,4259677
002853,SUNY MARITIME COLLEGE,NY,Public,1085,1102,8007110,1102,4104500
007466,LIM COLLEGE,NY,Proprietary,819,820,7410300,820,3861235
007572,AMERICAN MUSICAL & DRAMATIC ACADEMY,NY,Private-Nonprofit,614,620,7313552,631,3907631
002889,UNION COLLEGE,NY,Private-Nonprofit,1362,1366,7030585,1366,2386857
002708,BARNARD COLLEGE,NY,Private-Nonprofit,722,727,6735652,727,3403104
002812,TROCAIRE COLLEGE,NY,Private-Nonprofit,1374,1374,6563133,1374,3549731
002729,HARTWICK COLLEGE,NY,Private-Nonprofit,997,997,6457292,997,3210527
012277,NEW YORK CHIROPRACTIC COLLEGE,NY,Private-Nonprofit,255,260,6430069,260,3274251
007109,SUNY COLLEGE AT OLD WESTBURY,NY,Public,1233,1250,6187863,1273,3360047
002814,SKIDMORE COLLEGE,NY,Private-Nonprofit,1156,1157,6138261,1163,3130143
002895,VASSAR COLLEGE,NY,Private-Nonprofit,1045,1050,6058204,1050,3074200
002718,ELMIRA COLLEGE,NY,Private-Nonprofit,999,1011,5985996,1011,3041108
002878,SUFFOLK COUNTY COMMUNITY COLLEGE,NY,Public,1858,1864,5858709,1870,3423721
002728,HAMILTON COLLEGE,NY,Private-Nonprofit,803,807,5473823,807,2814822
002851,SUNY COLLEGE OF ENVIRONMENT SCIENCE & FORESTRY,NY,Public,915,927,5242451,927,2666947
002709,CONCORDIA COLLEGE,NY,Private-Nonprofit,662,687,5204096,687,2689280
010684,ERIE COMMUNITY COLLEGE,NY,Public,1536,1558,5122650,1602,2566786
002790,NYACK COLLEGE-ROCKLAND CAMPUS,NY,Private-Nonprofit,631,635,4863081,635,2560473
002701,COLGATE UNIVERSITY,NY,Private-Nonprofit,525,575,4845586,575,2535372
002759,MANHATTAN SCHOOL OF MUSIC,NY,Private-Nonprofit,337,337,4762327,337,2397350
002829,ST. LAWRENCE UNIVERSITY,NY,Private-Nonprofit,883,886,4690733,886,2365933
002734,HOUGHTON COLLEGE,NY,Private-Nonprofit,972,988,4645855,988,2345091
006782,GENESEE COMMUNITY COLLEGE,NY,Public,1158,1210,4623674,1210,2313489
020690,NEW YORK SCHOOL OF INTERIOR DESIGN,NY,Private-Nonprofit,292,307,4602449,307,2349166
002795,PAUL SMITH'S COLLEGE OF ARTS & SCIENCES,NY,Private-Nonprofit,951,951,4550151,951,2356778
